"id";"id_tipo_actividad_academica";"titulo";"descripcion";"nivel_uno";"nivel_dos";"minutos_duracion";"materiales"
"106";"1";"Juego de Bingo de Palabras";"Cada niño recibe un cartón de bingo con palabras sencillas. La docente lee en voz alta palabras que contienen las consonantes específicas. Los niños marcan las palabras en su cartón si las tienen. El primer niño en completar una fila grita ""¡Bingo!"" y gana. Cada niño recibe un cartón de bingo con frases sencillas. La docente lee en voz alta frases que contienen las consonantes específicas. Los niños marcan las frases en su cartón si las tienen. El primer niño en completar una fila grita ""¡Bingo!"" y gana.";"Usar imágenes que representen las palabras, y los niños deben identificar y marcar la palabra correspondiente";"Escribir sus propias frases usando las palabras que contienen las consonantes antes de jugar al bingo";"45";"Cartones de bingo con palabras sencillas y frases que incluyan las consonantes [r, f, c, q, b, v, g, j, h], fichas de bingo."
"107";"1";"Tarjetas de Memoria";"Colocar todas las tarjetas boca abajo sobre la mesa. Los niños, por turnos, voltean dos tarjetas tratando de encontrar la palabra y la imagen que correspondan. Si hacen una pareja correcta, se quedan con las tarjetas y toman otro turno. Gana el niño con más parejas al final del juego. Colocar todas las tarjetas boca abajo sobre la mesa. Los niños, por turnos, voltean dos tarjetas tratando de encontrar la frase y la imagen que correspondan. Si hacen una pareja correcta, se quedan con las tarjetas y toman otro turno. Gana el niño con más parejas al final del juego.";"Hacer una versión del juego solo con palabras escritas en lugar de palabras e imágenes.";"Escribir frases propias y hacer tarjetas nuevas para el juego";"45";"Tarjetas con palabras sencillas que incluyan las consonantes [r, f, c, q, b, v, g, j, h] y tarjetas con las mismas palabras pero con imágenes"
"108";"1";"Carrera de Lectura V1";"Colocar carteles con palabras por toda la clase. Los niños deben correr o caminar rápido hasta un cartel, leer la palabra en voz alta y volver a su sitio. El siguiente niño hace lo mismo con otra palabra. Gana el niño que lee más palabras correctamente. Colocar carteles con frases por toda la clase. Los niños deben correr o caminar rápido hasta un cartel, leer la frase en voz alta y volver a su sitio. El siguiente niño hace lo mismo con otra frase. Gana el niño que lee más frases correctamente.";"Hacer en forma de carrera de relevos con equipos";"Escribir sus propias frases y colocarlas en los carteles para que sus compañeros las lean.";"45";"Carteles con palabras sencillas que incluyan las consonantes [r, f, c, q, b, v, g, j, h], cinta adhesiva."
"109";"1";"Dictado de Palabras y Dibujos";".La docente dicta palabras sencillas, una a una. Los niños escriben cada palabra en su hoja de papel. Después de completar el dictado, la docente revisa las palabras y las corrige con los niños. La docente dicta frases sencillas, una a una. Los niños escriben cada frase en su hoja de papel. Después de completar el dictado, la docente revisa las frases y las corrige con los niños.";"Realizar un pequeño dibujo al lado de cada palabra para ayudar a recordar su significado.";"Ilustrar una frase completa en lugar de cada palabra";"45";"Papel, lápices, lista de palabras sencillas y frases que incluyan las consonantes [r, f, c, q, b, v, g, j, h]."
"110";"1";"Copia Creativa";"La Docente coloca las tarjetas con palabras en la pizarra o en una mesa. Los niños eligen una tarjeta, copian la palabra en su papel y la decoran con dibujos o colores. Se alienta a los niños a compartir sus palabras decoradas con la clase. La docente coloca las tarjetas con frases en la pizarra o en una mesa. Los niños eligen una tarjeta, copian la frase en su papel y la decoran con dibujos o colores que representen la frase. Se alienta a los niños a compartir sus frases decoradas con la clase.";"Crear una lista de palabras copiadas y luego leerlas en voz alta a sus compañeros.";"Crear un pequeño libro con las frases copiadas y decoradas";"45";"Tarjetas con palabras sencillas y frases que incluyan las consonantes [r, f, c, q, b, v, g, j, h], papel, lápices de colores."
"111";"1";"Dictado y Copia con Movimiento";"Dictar una palabra mientras los niños están de pie. Los niños escriben la palabra en su papel y luego deben moverse [caminar, saltar, girar] hasta una estación de corrección donde el maestro verifica su escritura. Si está correcta, pasan a la siguiente palabra. Continúan hasta completar todas las palabras. Dictar una frase mientras los niños están de pie. Los niños escriben la frase en su papel y luego deben moverse [caminar, saltar, girar] hasta una estación de corrección donde el maestro verifica su escritura. Si está correcta, pasan a la siguiente frase. Continúan hasta completar todas las frases.";"Añadir pequeñas actividades físicas entre palabras para mantener la energía alta [por ejemplo, saltar cinco veces].";"Añadir pequeñas actividades físicas entre frases para mantener la energía alta [por ejemplo, saltar cinco veces]";"45";"Papel, lápices, lista de palabras sencillas y frases que incluyan las consonantes [r, f, c, q, b, v, g, j, h]."
"112";"1";"Dictado de Letras Gigantes";"Dictar palabras sencillas que los niños deben escribir en mayúsculas en el papel grande. Los niños escriben las palabras en letras grandes, una por cada hoja. Después de escribir cada palabra, los niños muestran su trabajo a la clase y el maestro verifica la correcta escritura de las mayúsculas. Dictar frases que los niños deben escribir en mayúsculas en el papel grande. Los niños escriben las frases en letras grandes, una por cada hoja. Después de escribir cada frase, los niños muestran su trabajo a la clase y el maestro verifica la correcta escritura de las mayúsculas.";"Hacer en forma de competencia, donde el niño que termine correctamente primero recibe un pequeño premio";"Escribir y luego decorar sus frases con dibujos relacionados.";"45";"Papel grande, marcadores gruesos, lista de palabras sencillas y frases."
"113";"1";"Juego de Tablero de Dictado";"Los niños tiran el dado y avanzan su ficha en el tablero. Caen en casillas que tienen tarjetas con palabras. La docente dicta la palabra de la tarjeta, y el niño debe escribirla en mayúsculas. Si la palabra está bien escrita, el niño puede avanzar. Si no, retrocede una casilla. Los niños tiran el dado y avanzan su ficha en el tablero. Caen en casillas que tienen tarjetas con frases. La docente dicta la frase de la tarjeta, y el niño debe escribirla en mayúsculas. Si la frase está bien escrita, el niño puede avanzar. Si no, retrocede una casilla.";"Incluir casillas con pequeñas recompensas o desafíos adicionales.";"Decorar el tablero con sus propias ilustraciones";"45";"Un tablero de juego, tarjetas con palabras sencillas y frases, un dado, fichas de juego, papel, lápices."
"114";"1";"Carrera de Lectura V2";"Los niños toman una tarjeta y leen la palabra en voz alta lo más rápido posible. La docente cronometra el tiempo de cada niño. Se repite la actividad varias veces, y los niños tratan de mejorar su tiempo de lectura. Los niños toman una tarjeta y leen la frase en voz alta lo más rápido posible. La Docente cronometra el tiempo de cada niño. Se repite la actividad varias veces, y los niños tratan de mejorar su tiempo de lectura.";"Hacer en forma de competencia entre dos niños para ver quién lee más palabras correctamente en un minuto.";"Grabarse leyendo y luego escuchar su propia lectura para identificar áreas de mejora.";"45";"Tarjetas con palabras sencillas y frases, cronómetro"
"115";"1";"Lectura en Voz Alta";"Los niños eligen un cuento corto y lo leen en voz alta al grupo. La docente cronometra el tiempo que tarda cada niño en leer el cuento. Se anima a los niños a leer el cuento varias veces para mejorar su velocidad y fluidez. Los niños eligen un cuento corto con diálogos y se asignan diferentes personajes. Los niños leen sus partes en voz alta, dramatizando el cuento. La docente cronometra la lectura completa, y los niños tratan de mejorar su tiempo en futuras lecturas.";"Hacer una competencia amistosa para ver quién puede leer un cuento corto de manera más rápida y precisa.";"Grabar su dramatización y luego verla para identificar áreas de mejora.";"45";"Libros de cuentos cortos con diálogos, cronómetro, disfraces simples."
"116";"1";"Secuencia de Imágenes";"Mostrar una serie de imágenes que cuentan una historia. Los niños deben poner las imágenes en el orden correcto. Hacer preguntas concretas sobre la historia [por ejemplo, ""¿Qué pasó primero? ¿Qué pasó después?""]. Los niños responden las preguntas y reconstruyen la historia verbalmente. Mostar una serie de imágenes que cuentan una historia más detallada. Los niños deben poner las imágenes en el orden correcto. Hacer preguntas detalladas sobre la historia [por ejemplo, ""¿Por qué el personaje hizo esto? ¿Qué crees que pasó después?""]. Los niños responden las preguntas y reconstruyen la historia con más detalle.";"Escribir una frase simple sobre cada imagen después de ponerlas en orden.";"Escribir un párrafo sobre la historia completa después de ordenar las imágenes.";"45";"Conjunto de imágenes que cuentan una historia, tarjetas de preguntas"
"117";"1";"Cuentacuentos con Preguntas";"Leer un cuento en voz alta, mostrando las imágenes. Después de cada página, el maestro hace preguntas concretas sobre la historia [por ejemplo, ""¿Qué está haciendo el personaje?""]. Los niños responden las preguntas y socializan la historia. Al final, los niños reconstruyen la historia verbalmente utilizando las imágenes como guía. Los niños leen un cuento en parejas o grupos pequeños, turnándose para leer. Después de cada página, los niños hacen preguntas entre ellos utilizando las tarjetas de preguntas. Al final, los niños reconstruyen la historia en sus propias palabras, escribiendo un resumen. ";"Dibujar su propia imagen que represente una parte del cuento";"Representar la historia como una pequeña obra de teatro";"45";"Libro de cuentos con imágenes, tarjetas de preguntas."
